0,"Tempat bermain anak sangat bagus karna sebagian wahana yg disediakan itu disukai oleh anak saya,apalagi sudah satu tempat dengan mall jadi skalian bisa belanja mainan,pakaian"
1,menawarkan konsep yg modern..  mall ini mwmbuat mata kita takjub saat masuk diarea ini terutama diwahana trans studio...  berbagai macam permainan bisa kita mainkan disini...  tiket masuknya cukup mahal yg terkadang menjadi kendala org2 untuk bisa masuk ke wahana trans studio...  Untuk acara mkn siang maupun malam ditempat ini banyak variant yg recomendeed... 
2,"Ulasan ini mengenai kunjungan saya ke mal Trans Studio Makassar. Saya hanya melewati saja pintu masuk ke area bermain indoor ini yang saat itu sedang ada pertunjukan kungfu dalam rangka merayakan hari raya Imlek. Mal saat itu cukup ramai karena hari libur nasional. Lokasinya bisa dijangkau dengan damri. Saat itu saya mencoba damri naik dari halte Monumen Mandala, melewati mal Ratu Indah, GTC dan terakhir adalah halte Trans Studio. Mal berlantai tiga ini cukup menawarkan ragam belanja seperti pakaian, elektronik, makanan, perlengkapan olahraga & kosmetik."
3,"Trans studio Makassar saat ini merupakan taman bermain indoor yang terbesar di Indonesia Timur. Lokasinya di trans Mall yang terletak tidak jauh dari pantai Losari.Isi permainan yang ada trans studio Makassar tidak jauh berbeda dengan yang di Trans Studio Bandung. Karena tentunya dimiliki oleh investor yang sama. Namun rasanya lebih besar di Makassar. Designnya juga unik dengan berbagai permainan yang menarik seperti caroussel, ferish wheel, dan berbagai permainan yang memacu adrenalin lainnya. Cocok dikunjungi jika hari sedang hujan dan tidak tahu akan berwisata kemana. Karena selama main di sana kalian akan berada dalam ruangan alias indoor."
4,"Liburan akhir tahun yang menyenangkan dihabiskan satu hari penuh di tempat ini, karena pas di Bandung kami belum sempat mengunjunginya, maka kami puaskan bermain bersama anak-anak di trans studio makassar ini. lokasinya cukup strategis dan bebas macet, dan pengunjung tidak terlalu ramai dan antri, jadi puas untuk menikmati aneka wahana permainan yang tersedia. harga tiket masuk yang cukup terjangkau 100rb rupiah hari biasa, dan 250rb pada waktu peak season atau liburan dan dapat menaiki wahana apapun sepuasnya. dengan mendapatkan kartu masuk yang dapat diisi ulang saldonya untuk keperluan membeli makan dan minum didalam arena, karena dilarang membawa makanan ke dalam arena. kalau kocek pas-pasan, mainlah dulu sepuasnya, lalu dapat keluar arena dan mencari makan yang lebih murah diluar arena, karena sekali keluar arena tidak bisa masuk kembali. dan yang paling oke, mushollanya bersih dan nyaman untuk beribadah. kalo liburan keluarga ke makassar jangan lewatkan berkunjung ke sini."
5,Indoor theme park yang paling yahuuuuuut di indonesia timur tapi sayang kalo libur panjang antriannya pasti mengular. Kalo pake kartu kredit grupnya banyak amat diskon deh
6,Walaupun  agak jauh dari pusat kota tapi jalur menuju trans sangat lancar jadi bisa di tempuh hanya kurang dari 5 menit dari losari.di sebelah baratnya memiliki pemandangan laut yang luas berbatas cakrawala
7,Di sini tempat ngumpulnya dari kawula muda sampai usia kakek nenek.. Barang2 branded banyak di mall ini. Termasuk Restaurant2 juga. Ada tempat bermain anak. Ada juga bioskop xxi dan carefour. Apabila anda pengguna kartu kredit TSM maka akan berhak untuk parkir gratis di mall ini tapi dengan syarat pembelanjaan di mall ini juga.
8,"Saya ke TSM Makassar bersama baby saya dan istri. Mall nya cukup luas dan dgn tenant yg cukup beragam. Sayangnya tidak ada floor map dan petunjuk arah yg jelas. Sehingga saya sbg wisatawan kebingunan mencari bbrp lokasi tenant dan bingung mencari lift (krn saya membawa stroller, jd tdk bs menggunakan elevator)"
9,"sangat cocok untuk keluarga ,menyediakan berbgai macam wahana ,cinema dan resaurant .staff sangat ramah dan antusias"
0,Tujuan utama masuk ke Trans Mall ini untuk masuk ke Trans Studio. Pengalaman pertama masuk ke Trans Studio sangat luar biasa. Saya memang menyukai tempat wisata seperti ini. Ada arena menguji adrenalin dan ada juga untuk belajar. Sangat menarik untuk dikunjungi. Berharap bisa kesana lagi.
1,"Permainan di Trans Studio Makassar sangat terbatas, tidak sesuai dengan harga tiket masuk yang dibayarkan. Namun jika untuk menikmati waktu santai di dalam studio tanpa merasa terlalu lelah dengan permainan ekstrim, boleh dijadikan referensi."
2,"Tempat pembelanjaan cukup bagus,dimana tempatnya sangat strategis yang beradada dipusat kota Makassarsesuai pengalaman saya berada di sana yang sy rasakan ;1.melihat berbagai kebutuhan belanja sesuai dengan kebutuhan kita2.untuk berbelanja dapat dilakukan dengan berbagai transaksi, contohnya seperti    kredit, tunai dll3.di dalalam gedung bukan hanya tempat berbelanja saja yang ada tetapi ada juga   tempat bermain anak-anak dll4.semua tempat atau area perbelanjaan didalamnya sy sangat sukai Bangunan dengan Area yang cukup luas membuat kita meliat cukup luas pulasekian ulasan dari saya terima ksaih"
3,Sangat cocok untuk tempat belanja sambil anak-anak bermain. Akses angkutan umum sgt terbatas. Tapi banyak taksi lalu lalang. Lokasinya tepi pantai sangat rekomended bagi yg mau menikmati s3nja.
4,"Mall yang sangat ramai terutama pada Hari sabtu, minggu Dan Hari besar atau libur... Banyak resto so jangan takut Bila lapar bisa langsung makan disalah Satu resto di mall ini... "
5,"Tempat wahana bermain yg sgt bgus serasa di luar negri,cocok untuk liburan mall juga bersih restoranya juga banyak pilihan pokoknya baguus good recomended"
6,Secara keseluruhan Trans Studio Makassar tidak jauh berbeda dengan Trans Studio Bandung. Sangat menarik karena letaknya lebih dekat untuk wilayah Indonesia Timur. Letaknya strategis tidak jauh dari Pusat Kota. Salah satu destinasi menarik di Kota Makassar
7,"Fasilitas.y modern, beragam wahana yang menarik dan menyenangkan.Kami sekeluarga sangat senang berkunjung di Trans studio makassar untuk berlibur, hanya saja yang perlu diperhatikan adalah hospitality dari staff trans studio ,staff.y kurang melayani para penjunjung,terbukti pada saat kami kebingungan u/ mencari wahana yang kami ingin nikmati, staf kurang berinisiatif untuk membantu kami sebagai pengunjung."
8,"Tujuan wisata yg menyenangkan , banyak tempat hiburan , buat anak-anak maupun dewasa ,surga belanja ,banyak pilihan tempat makan juga "
9,klo mau shopping yg comfort coba aja deh k trans studio..eye catching n tempat sholatx juga nyaman. Bxk tenant2 yg trkenal juga. Dan so pasti wahana permainanx is very good.
0,"Kalo ke Makassar, salah satu tempat yg wajib di kunjungi untuk liburan bersama keluarga. Memiliki wahana permainan yg keren, restoran yang banyak dan jg bisa belanja."
1,"Satu satunya di makassar tempat yang menyediakan berbagai macam wahana,Cocok untuk semua usia ,harga terjangkau dan sangat dekat dengan losari beach."
2,"Keren Indonesia punya tempat indoor games seperti ini, asik dengan anak-anak, dengan teman-teman juga pasti oke karena banyak wahana yang bisa untuk orang dewasa. Dekat dengan tempat kuliner"
3,"Saya kesini sendiri, tidak asik memang jika kesini sendiri. Lebih baik bersama keluarga ataupun teman dan pasangan. Disini menjual banyak barang mewah. DI depan pintu masuk utama ketika naik eskalator kita bisa melihat banyak jaket branded yang terpajang di manequen. Disini tempat makannya juga menarik ada kolam dan perahu saya lupa nama restorannya. Ada juga kontes tamia disini. Cukup menarik untuk dikunjungi"
4,"Tempat liburan akhir pekan yang menyenangkan bersama keluargaPelayanan sangat baik, meskipun kami datang pagi dan masih sepi pengunjung, seluruh arena bermain siap untuk digunakan."
5,"Mall besar dan mewah ukuran makasar saat ini, banyak barang-barang branded dijual.Sayangnya AC nya panas, pelit AC, kapasitas ngga memadai untuk ukuran mall besar"
6,"Tempat ini seperti disneyland dalam ukuran kecil tapi dalam ruangan tertutup. Beberapa merek branded , resto- resto frenchise, carrefour, cuci mobil, semuanya tersedia. Travel fair juga dilaksanakan ditempat ini. Saya lebih sering kesana untuk lunch dan ngafe "
7,"bagi anda yang ingin mencari Wahana bermain indoor, Tarns Studio adalah tepatnya karena disinilah kita dapat bermain berabagai macam permainan. Selain ituuuu di trans studio terdapat juga mallnya dimana ada tempat berbelanja dan tempat makannya"
8,"posisi nya ada di dalam mall. wahana bermain indoor sama seperti di Bandung hanya ini lebih kecil. tapi permainan dan interiornya keren ga kalah sama yang di bandung. biaya masuknya juga lebih murah 150 rb. karena perginya lagi weekday dan katanya kalo weekend juga tidak ramai, alhasil mau main apapun tinggal langsung naik. sayang waktu itu agak buru buru, kita hanya 1 jam di dalam, tapi itu uda dapt 5 wahana plus foto foto dan keliling semua lokasi trans studio. cocok buat semua umur.."
9,"Pertama masuk trans studio makassar pada tanggal 1 oktober 2016 kesan saya : tidak ramah!Ya tidak ramah, pertama di loket tiket yang melayani tidak ada senyum sama sekali, kedua mau masuk pintu mulai yang ngecek tiket dan periksa tas tidak ada tegur sapa sama sekali walau ucapan selamat pagi..selamat siang... dan senyum itu mahal buat mereka..Di dalam disetiap arena kita mulai sedikit terhibur oleh karyawan yang ramah di setiap wahana.. resto ayam goreng terkesan jorok dan wastafel kotor..Kita masuk pk 11.00 dan keluar pk 13.30 karena susana yang monoton sehingga cepat jenuh. Beda waktu kita ke trans studio bandung, kita sampai 4x berkunjung kesana.."
0,"Berkunjung ke mall trans studio makassar sangat menyenangkan,tempat belanja yg memuaskan,dan makann yg bnxk..Wahana permaiann ya liar biasa"
1,"Tempatnya menarik, banyak tempat makan ,cukup besar mallnya, dan banyak event di mall ini , jdi pasti tidak akan menyesal"
2,"beberapa kali berkunjung kesini terutama karena mengantar anak2 dan cenderung bosan karena tidak ada wahana yang baru. Film 4Dnya cenderung lama baru diganti, show panggung/operettenya pun cenderung sama dr waktu ke waktu. Harga tiket masuk tergolong mahal dgn kondisi wahana seperti itu"
3,"Seperti tempat rekreasi keluarga pada umumnya,Bagi pecinta ketegangan, wahana yang dimiliki termasuk biasa"
4,"Tempat ini memberikan hiburan yang sangat meriah dan harga tiket yang terjangkau, sarat dengan edukasi positif bagi anak2. Wahananya cukup ok dan seru. Karyawannya sangat ramah dan informatif, serta memperhatikan faktor safety pengunjung."
5,"Dalam tahun ini saja (April - September 2016) sudah 5 kali saya berkunjung ke Kota Makassar dan tempat wisata disekitar kota Makassar.Saya menyukai kota ini, krn tdk terlalu rame sprt jkt dan tdk juga sepi.kotanya tertata rapi,bagus,tempat hangoutnya byk dan keren2, makanannya enak dan cocok dismua lidah (menurutku),hehehe. So...You must visit to Makassar..."
6,"Tempat Rekreasi keluarga Warga Makassar,didalam sudah terdapat penjualan fasion merek Brand terkenal Dunia,hanya akses angkuatan umum masih kurang dan jarang,,Tapi di luar parkiran sudah terdapat Taksi,,jam kunjungan dari jam 10 Pagi sampai Jam 10 Malam..,fasilitas umum lengkap seperti Toilet,,Mushola dan Tempat Menyusui ibu."
7,"Tempatnya asyik, banyak permainan yang membuat jantung berdegup-degup. Banyak juga tayangan atau tontonan yang mendidik sehingga anak-anak tidak hanya bermain tapi juga belajar. Tapi kekurangannya yang pertama adalah MAHAL,dengan harga 200 ribu rupiah di Makassar membuat kocek tergeru..terus tidak banyak pengunjung meskipun weekend tetap sepi, mungkin karena itu para staffnya rada malas melayani pengunjung untuk main permainan yang disediakan. Overall Amusement terbaik di luar Pulau Jawa..salut.."
8,"Setelah berkecimpung dengan pantai selama beberapa hari, pilihan terakhir jatuh di tempat ini. Cukup besar lokasinya. Harga tiket relatif mahal dibanding dengan jumlah wahana yang ada. Untuk dapat menikmati semua wahana disarankan berkunjung sebelum sore hari karna ada beberapa yang dibatasi jam permainannya. "
9,Jalan2 dari toko ke toko.... lumayan barang2nya cukup up date...Restauran jg cukup variatif...Ada juga warung kopi buat nongkrong dan ngobrol bersama keluargaAda juga tempat main anak2Bioskop juga bagus tempatnya
0,"Mall ini adalah tempat yang tepat untuk berbelanja atau sekedar bersantai. Pilihan nya lengkap, lantai 1 kebanyakan adalah restaurant & cafe ( starbucks, coffee bean, abe , dll) , juga ada theme park indoor yang cocok buat anak-anak. Lantai 2 kebanyakan adalah toko2 sepatu dan baju (metro, payless, charles & keith dll) sedangkan lantai 3 lebih banyak toko branded ( samsonite, apple store, hugo boss dll). Juga ada bioskop XXI, gramedia, celebrity fitness.. Pokoknya lengkap! Parkiran yang luas adalah salah satu keunggulan dari mall ini"
1,"untuk hiburan di sekitaran pulau sulawesi tergolong bagus ya, selain itu terlihat cukup di rawat. harga tiket menurut saya lumayan murah HTM 125rb plus mega card 15rb."
2,"Studio indoor terbesar Ada banyak variasi wahana didalam studio yang luas ini. Jika anda suka berpetualang, terdapat wahana “si Bolang”, jika anda suka menguji adrenalin, silahkan coba angin beliung, dll. Wahana tersebut antara laian Trans city theater, studio tour, Hollywood bumper car, putar petir, sepeda terbang, safari track, ayun ombak, angin beliung, kano kali, mini boom boom car, bioskop 4D, Jelajah, dunia lain, Magic Thunder coaster, kids studio, dll.Jika ingin menikmati wahana tersebut, anda diharuskan membeli tiket terlebih dahulu.  Bisa berbelanja dengan mendapat potongan 10% jika anda mempunyai kartu kredit yang telah bekerja sama dengan mall ini, sebut saja Bank Mega. Tidak hanya untuk berbelanja saja, beberapa resto di mall ini sdh bekerja sama dengan bank Mega.Resto bervariasi, mau yang harga sedang atau harga yang lumayan menguras kantong dengan citarasa yang luar biasa, ada ditempat ini."
3,"Studia indoor terbesar di makasar,menjadi satu dengan trans studio mall,jadi kita tidak bosan bisa berkeliling di sekitaran mall untuk pijat atau shopping.salah satu mall terbesar yang terintegrasi dengan studio,banyak macam permainan di dalam yang membuat kita lupa untuk pulang"
4,"Saat ke makassar tempat ini tempat liburan yang rekomendasi. Saat masuk waktu tidak akan terasa, permainannya sangat seruuu sampai lupa waktu"
5,Wahannya kurang extrim di bandingkan dengan dufan.Wahananya lebih banyak di trans studio makassar..Tiket masuk kesini meronggoh kocek 125rb/person.Waktu terbaik berkunjung kesini saat weekday sehingga kita bisa bermain disemua wahana tanpa ngantri.Karena sepi sekali saat weekday kita bisa minta tolong kepada karyawan/operator trans studio untuk mefotokan saya dan pasangan untuk mengabadikan moment yg sangat berharga ketika berada di makassar..Overall wisata ini wajib dikunjungi jika kalian berkunjung kemakassar.Jaraknya tidak jauh dr pantai losari..
6,"Saat agenda perjalanan saya ke arah Polteknik Pariwisata di Jalan Gunung Rinjani No. 1, Kota Mandiri Tanjung Bunga, Makassar - 90224, Sulawesi Selatan saya melewati bangunan gedung yang beberapa tahun yang lalu saat saya menetap di kota ini belum ada yaitu  ""Trans Studio Makassar""  yang berada di Jl. H. M Dg. Patompo, Metro - Tanjung Bunga. Lokasi ini dulunya merupakan destinasi wisata pantai Tanjung Bunga yang selalu ramai di saat liburan diakhir pekan oleh wisatawan lokal kota Makassar. Sekarang menjadi Bangunan Gedung Destinasi Wisata Buatan Indoor ke dua  terbesar setelah Trans Studio Bandung.  Dikarenakan belum jam buka sehingga saya harus menunggu beberapa jam lagi dapat memasuki area di lahan 2,7hektar dengan 22 wahana permainan. Dengan harga karcis masuk di hari biasa diinformasikan oleh petugas dengan harga sebesar  Rp. 100.000 berlaku  hari senin - Jum'at, sedangkan di hari sabtu dan libur menjadi Rp. 175.000, VIP dengan harga sebesar  Rp. 250.000  buka setiap hari dari jam 10.00 sampai jam 21.00 untuk hari kerja dan jam 22.00 ketika hari Sabtu dan Minggu. Lengkap info yang saya dapat dikarenakan saya tiba di lokasi masih menunjukan pukul 08.30 WITA sehingga saya harus dengan sabar menunggu sampai dengan pukul 10.00 WITA baru pintu gerbang bisa dibuka. Sehingga saya lanjutkan perjalanan saya menuju Politeknik Pariwisata sebagaimana  bagian dalam surat tugas saya di Kota Makassat."
7,"Lokasi yang sangat menyenangkandisarankan bagi wisatawan lokal datanglah ke tempat ini,dijamin anda tidak akan menyesalada banyak hiburan dirtempat ini."
8,"Sangat mengecewakan, di setiap lantai hampir tidak ada security dan pegawai klo ditanya toko tidak tau letaknya alasannya mereka pegawai baru."
9,"Seperti kebanyakan mall di kota2 besar,tidak ada yang istimewa,mall ini dilengkapi oleh tempat bermain indoor dengan toko2 branded dan restaurant2 ternama,kalau untuk bersantai sambil jalan2 dan cari makan,tempat ini cocok untuk dikunjungi"
0,"bagi yang pernah ke trans studio bandung mungkin agak sedikit kecewa, karena ini TSM pertama maka wajar bila atraksi dan wahana lebih sedit. namun bagi anak anda yang berkunjung ke makassar ini merupakan taman hiburan yang menarik karena berada di area indoor anda tidak perlu takut panas maupun hujan. pada waktu tertentu pun ada atraksi-atraksi spesial yang hanya ada di TSM Makassar."
1,"overall tempatnya agak kecil, mungkin karena indoor jadi kurang terasa feelnya harga tiket agak mahal, mainan agak kurang"
2,"Trans Studio ini adalah wahana indoor themepark terbaik yang dimiliki Makassar. Tempat ini sangat cocok untuk menghabiskan waktu liburan bersama keluarga dan anak-anak. Tiket masuknya terkadang juga promo di hari-hari tertentu. Selain bermain, anak-anak juga bisa belajar di tempat ini. Keren banget pokoknya."
3,"Tempatnya luas, cukuplah untuk menjadikan tempat ini sebagai wahana bermain indoor terbaik di asia tenggara, mungkin kurang promosi nasional aja jadi agak sepi pengunjung blom banyak yang tau tempat ini di indonesia. tapi kerenlah apa lagi tempatnya di pinggir laut. reccomended untuk liburan keluarga"
4,Tempatnya cukup keren dengan ornamen Dan pusat perbelanjaan yang sangat ramai sekaligus tempat kuliner yang cukup banyak varian Dan lezat di Kota makassar Paling pass buat nongkrong dan cuci Mata heheheheee
5,"Tiket masuknya lumayan yah, tapi untuk kepuasan di jamin sebagai tempat cuci mata mau pun bersenang, transaksi yang digunakan juga lumayan mudah selalu ada acara kejutan di dalamnya, yah klo ke sini juga butuh dompet tebal yah karena banyak godaan di dalamnya apalagi wanita kalo berbelanja, bagi yang mau wisata kuliner juga di sini banyak tempat makan"
6,Saya bersama dengan anak umut 8 tahun dan 4 tahun. Wahana nya yang disediadakan tidak terlalu banyak. Tapi dari wahama yang ada cukup menghibur. Anak saya senang sekali direkam menjadi presenter acara moto gp
7,"tahun 2011 pertama kali ke sini, tidak terlalu banyak mengalami perubahan. bertambah wahana, dan toko suvenir dikumpul di jadikan satu di dekat pintu masuk, dulu masing-masing wahana ada toko suvenir. menikmati permainannya masih asyik."
8,"Saya kebetulan makan di TA WAN.untuk vegetarian seperti saya agak2 susah cari resto vegetarian.Staff bisa membantu saya memilihkan menu vegetarian, memberikan solusi untuk menu yg tidak ada, dijadikan alternatif versi lain.Rasanya enaaaakk yummy dan porsi sangat kekenyangan untuk saya makan sendirian. hahahha"
9,Warga Sulawesi Selatan tidak perlu pergi jauh-jauh untuk berlibur ke Theme Park karena di Kota Makassar ada Theme Park terbesar di kawasan Indonesia timur.  Tempat yang sangat menyenangkan untuk anak-anak dengan banyaknya arena bermain dan juga menantang untuk orang dewasa dengan wahana-wahana nya.
0,"Letaknya di dalam pusat perbelanjaan di kota Makassar, tidak terlalu susah untuk menuju kesini, wahana permainannya lumayan banyak, cocok untuk bawa keluarga jalan-jalan kesini."
1,"Salah satu pusat perbelanjaan terpadu terbaik di kota Makassar. Lokasi sangat strategis di Tanjung Bunga dengan akses yang mudah dan luas. Lengkap semua hal kita perlukan di Mall ini, dan pusat hiburan terkenal Trans Studio menambah lengkapnya fasilitas Mall ini."
2,"Mampir ke Mall dan Trans Studio waktu berkunjung ke Makassar, cukup berkesan jika dibandingkan dengan semua Mall lain yang berada di kota Makassar. Lokasinya yang bersih dan luas membuat mall dan trans studio Makassar menjadi salah satu lokasi yang bagus untuk sekedar jalan-jalan atau menghabiskan waktu di kota Makassar. Selain Taman bermain yang sangat menghibur, kita dapat menemukan berbagai macam tenant, tempat makan yang terkenal sekaligus supermarket carrefour di dalamnya. Bagus !!!"
3,"Pusat hiburan trans studio pertama di Indonesia ini didirikan di daerah Tanjung Bunga tidak jauh dari Pantai Losari. Lokasinya terletak di dalam pusat perbelanjaan Trans Studio Mall yang cukup besar dan lengkap. Cocok untuk keluarga. Banyak hotel di Makassar menyediakan shuttle bus ke pusat hiburan terkenal ini, silahkan menghubungi pihak hotel masing-masing untuk jadwalnya."
4,"Tempat hiburan satu satunya di Makassar dan mungkin di Sulawesi yang menyediakan tempat bermain, kuliner, fashion dan promosi kendaraan serta properti dalam satu gedung...lengkapp bisa hang out atau sekedar cuci mata..hehehehe, hanya saja area parkirnya menjadi sulit jika hari libur atau weekend, mungkin saja karena hampir semua usia ada disana...untuk kenyamanan bermain, makan dan belanja sangat dimanjakan dengan banyaknya outlet dari merk terkenal dan resto yang sama ada di ibu kota..."
5,"Taman bermain di dalam mall ini diluar dugaan. Saya pikir Trans Studio berada di gudung sendiri diluar Mall. Tapi ini beda dan sangat pecah. Permainan lengkap, tempat belanja pun disajikan dengan apik di sini, tidak ketinggalan restoran tempat bersantap setelah lelah bermain. paling favorit nonton kabaret shownya dan wahana Jelajahnya, basah2 (dikit sih)"
6,"pagi minggu karena jenuh di hotel saya jalan-jalan mencari tempat hiburan, jatuhlah pilihan saya di trans studi Makassar, setelah bayar tiket saya masuk, sayang sekali semua dokumen/fotho untuk kenang2an datanya hilang di hape"
7,"Mall dengan theme park yang cukup luas. Mulai dari restoran, pertokoan, taman bermain, hingga bioskop dapat ditemui disini."
8,Satu dari 2 pusat permainan indor yg ada di Indonesia. Wahananya untuk ukuran makassar sangat bagus dan rekomen. Lokasi yg sangat mudah dijangkau dan sehabis menikmati wahana bisa lanjut jalan atau makan di trans studio mall 
9,tempat yg asyik untuk dikunjungi bagi back pakers karena sangat terjangkau karena ada dipusat kota dan sangat cocok untuk liburan bersama keluarga
0,"Tiket : Rp. 125.000 Senin-JumatRp. 200.000 Sabtu-Minggu( Hari Raya lebih dari 200rb ) Liburan menyenangkan bersama keluarga di trans studio Makassar, membawa anak saya bermain disini meskipun ada beberapa permainan yang tidak bisa dia mainkan karena tingginya belum cukup 😊. Minimal tinggi badan 120cm, meskipun begitu masih banyak permainan lain untuk anak-anak, dan dewasa pun bisa puas bermain, mulai dari permainan santai hingga yang memacu adrenalin."
1,"Sebagai Trans Studio satu-satunya di Pulau Sulawesi anda (org sulawesi) wajib berkunjung disini bersama keluarga. Banyak wahana patut anda coba, Sayang wahana disini tidak selengkap yang ada di Trans Studio Bandung"
2,Sekedar pertemuan keluarga dengan waktu singkat sangat OK. Bersih dan nyaman. Terbesar di Makassar saat ini. Pilihan Parkir luas. Banyak pilihan tempat makan. Ada Trans Studio. Pikihan branded berlimpah.
3,"Makan suki di trans studio Mall ,,suasananya yang tenang dan luas,,membuat kita nyaman dan asyik untuk menikmati hidangan suki."
4,Trans Studio di Makassar merupakan tempat yang menurut saya tetap wajib dikunjungi. Memang tempat ini tidak sebesar di Bandung serta pilihan wahana permainannya juga tidak sebanyak di Bandung tetapi tempat ini menurut saya cukup worth it jika dikunjungi.Tapi menurut saya kekurangan dari tempat ini adalah di beberapa spot/bagian dari tempat ini terkesan pengap dan panas tidak seperti Bandung yang menurut saya sirkulasi udaranya bagus.
5,"Saya bersama keluarga, istri dan anak liburan ke kota makassar. Setelah keliling di kota daeng akhirnya hari terakhir di kota daeng anak sy pingin main di trans studio mks, mall nya besar dan mewah banyak juga merk2 branded yg ada di dlmya, tempat makan juga banyak tersedia di lantai 1 tapi sangat di sayangkan di toiletnya cuma tersedia sabun tangan tiap hari sabtu baru di sediakan sama pihak mall. Saya pikir tidak sesuai dng mall megah dan harga sewa mahal tapi sabun tangan cuma tersedia tiap hari sabtu dan minggu"
6,"Bila kita berada di Makassar dan berencana menghabiskan waktu bersama keluarga, maka Mall Trans Studio bisa menjadi solusi yg direkomemdasikan. Di tempat ini memiliki arena bermain anak dengan wahana yg lengkap. Mall juga menyediakan banyak restaurant dengan masakan oriental, western maupun tradisional. Bagi yg hobby shopping bisa menyalurkan di mall ini dengan berbelanja barang2 branded kualitas tinggi. Intinya Mall Trans one stop entertainment and shopping. "
7,"rendevu dengan sahabat lama yg lama tak jumpa, window shopping di all area then dinner di fire flies. live music keren dan sangat menghibur. pelayanan ramah dan bersahabat."
8,Recomended utk liburan keluarga... ktika kami dtg dsambut dgn ramah... sayangnya utk makanan kurang lengkap menunya...tp menyenangkan utk wahana hiburannya...
9,"Alasan saya berkunjung Ke Trans Studio Makassar untuk melihat seperti apa wahana yang di tawarkan di dalamnya, Saya sangat Kaget dan Shock dengan Wahana yang di tawarkan. Tidak ada wahana yang memacu adrenaline saya dan saya tidak tertarik untuk mencoba semua Wahana disni. Dengan harga tiket yang saya beli tidak sebanding dengan wahana yang di tawarkan. Hanya Pertunjukan show yang di mainkan di jam 3 sore dan kabaret yang sedikit menghibur saya di tengah kekecewaan saya. Sangat jauh beda dengan Trans Studio Bandung yang sudah saya kunjungi 2x. "
0,"Cukup bagus dengan lokasi yang intergrated dengan mall, namun kurang akan suasana meriahnya. mungkin Trans Studio bisa menambah atraksi atau pawai yang lebih banyak berinteraksi dengan tamu"
1,"Trans studio indoor theme park merupakan salah satu diantara wahana indoor di Indonesia.Untuk dapat bermain di wahana ini pngunjg min membawa uang 200rb IDR. Tapi, biasanya terdapat diskon bagi hari2 trtentu dan pelajar"
2,Bermain wahana disini mesti menyiapkan mental yang kuat karenan wahana cukup bikin jantungan dan ngeri tapi ya memang asik sih....penjaganya gadis gadis makasar yang cantik cantik bikin betah berlamalama disini
3,"permainan bervariasi, dapat menjadi pilihan liburan untuk keluarga, antrian tidak panjang dan mudah mendapatkan makanan."
4,Entah mengapa saat kami datang banyak banget lalat di mallnya. Tempat yang bagus. Permainannya beragam. Si kakak menikmati pertunjukan ala2 opera. Si adek karena demam tertidur pulas di kursi di depan penyanyi koor yang menyanyikan single2 natal.. ketika akan pulang lewat sience center. Ternyata mereka lebih betah di Science center loh
5,Yang lagi liburan ke makassar boleh kesini. apalagi yang bawa anak2 banyak permainan yang seru yang pastinya cuma ada di trans studio. bisa main sepuasnya di puluhan wahana. lumayan lah untuk harha 100rban.
6,"Disini tempat nongkrong yang asyik, krn bukan cuma bisa berbelanja ditempat yang berkelas namun disini juga terdapat banyak hiburan salah satunya yang terkenal adalah wahana bermain indoornya.Jangan ngaku ke Makassar kalau belum singgah disini"
7,"Tempat ini cukup luas untuk berjalan-jalan dan berbelanja. Outlet yang ada di sana untuk kelas high end. Untuk sekedar duduk dan menikmati kopi untunglah sudah dibuka outlet JCo. Adapun wahana permainan indoor Trans Studio yang disediakan tidak terlalu banyak pilihan, dengan waktu 2 jam Anda pasti sudah bosan berada di dalam. Pengunjung wahana dilarang membawa makanan dari luar dan tidak boleh keluar-masuk wahana untuk sekedar membeli makanan di mal."
8,Mau main di taman bermain tanpa takut kepanasan ya ke Trans Studio Makassar saja.. klo da capek main atau masih mau hangout tinggal keluar langsung masuk mall yang lengkap dengan resto-resto segala cita rasa dan departemen store yang lengkap.. one stop visit for fun time at Makassar
9,"Benar2 mall mewah, namun jika dilihat agak sepi pengunjung. Tenant2 nya juga kosong melompong. Entah krn pergi pada saat weekdays atau emang spt ini. Tp gak masalah, justru lebih enak buat explore :D kalo mau cari makan juga cukup enak kok. ada starbuck dan tenant lain yg emang sudah umum disini.Next destinantion ke Trans Studio nya.. cussss"
0,"Ini prestasi buat indonesia sebenarnya, cuma tidak banyak wahana, jadi opsi buat pengunjung sedikit, dilengkapi dengan mall tempat makan dan minum juga belanja baju"
1,mall nya bagus masih terbilang baru juga.. lokasi agak di pinggiran tetapi ternyata malah dekat ke arah pantai losari.. sayang waktu ksn mall nya tutup
2,TsM adalah mall terbesar di Makassar dengan isian yg relatif ber merk tapi isi pengunjung relatif sepi dan bbrp org saja. Tapi is good buatnya mall besar
3,Trans Studio Makassar ini salah satu theme Park indoor terbesar. ada berbagai wahana di theme park ini dan ada beberapa makanan yang dijual.
4,"Karena tempatnya indoor, maka semua kalangan bisa bermain disini. Wahana yang paling ekstrim (setidaknya menurut saya) yaitu Giant Swing.. Jika permainan giant swing bisa ditaklukan, maka semua wahana bisa ditaklukkan. Sebaiknya mengambil waktu di pagi hari karena ketika keluar dari area, diwajibkan untuk membeli tiket lagi. Di dalam trans studio sudah lengkap, termasuk mushollah dan wc yang berada dimana2."
